Car,Model,Volume,Weight,CO2
Fiat,Bravo 1.4 Lts. DOHC TJET 120 CV Hatch Back 5P. T/M Motor Otto,1400,1474,146
M. Benz,CLA 200 1.6 Lts. DOHC Sedan 4P. T/M Motor Otto,1600,1474,135
M. Benz,CLA 180 1.6 Lts. DOHC Sedan 4P. T/M Motor Otto,1600,1474,134
Aston Martin,Vanquish 5.9 Lts. DOHC Coupé 2P. T/A Motor Otto,5900,1474,335
Aston Martin,Vanquish 5.9 Lts. DOHC Convertible 2P. T/A Motor Otto,5900,1474,335
Fiat,Bravo 1.4 Lts. DOHC 90 CV Hatch Back 5P. T/M Motor Otto,1400,1474,146
Hyundai,Accent RB 1.6 Lts. DOHC Sedan 4P. T/M 6 Vel. Motor Otto,1600,1474,157
Hyundai,Accent RB 1.6 Lts. DOHC Hatch Back 5P. T/M 6 Vel. Motor Otto,1600,1474,157
BYD,New F3R 1.5 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1500,1814,173
BYD,New F3R 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1814,173
Volvo,XC70 T6 3.0 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,3000,1701,248
Audi,A3 1.4 Lts. TFSI DOHC Station Wagon 2P. T/A DSG Motor CMBA Otto,1400,1474,116
Audi,A3 1.4 Lts. TFSI DOHC Sportback 4P. T/A DSG Motor CMBA Otto,1400,1474,118
Hyundai,Accent RB 1.4 Lts. DOHC Sedan 4P. T/M 6 Veloc. Motor Otto,1400,1474,147
Hyundai,Accent RB 1.4 Lts. DOHC Hatch Back 5P. T/M 6 Veloc. Motor Otto,1400,1474,147
Porsche,Cayman PDK 2.7 Lts. DOHC Coupe 3P. T/A Motor Otto,2700,1474,186
Volvo,S60 T4 1.6 Lts. DOHC Sedan 4P. T/M Motor Otto,1600,1474,149
M. Benz,CLA 250 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1474,148
M. Benz,CLA 220 CDI 2.1 Lts. DOHC Sedan 4P. T/A Motor Diesel,2100,1474,119
Mahindra,Scorpio 2.2 Lts. DOHC Powered By M Hawk Tipo Jeep 5P. T/M 4x4 Motor Diesel,2200,1474,233
Mahindra,Scorpio 2.2 Lts. DOHC Powered By M Hawk Tipo Jeep 5P. T/M 4x2 Motor Diesel,2200,1474,233
Hyundai,Gran Santa Fe 3.3 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,3300,1247,259
Hyundai,Gran Santa Fe 3.3 Lts. DOHC Station Wagon 5P. T/A 4x2 Motor Otto,3300,1247,259
Audi,A3 1.8 Lts. TFSI DOHC Station Wagon 2P. T/A DSG Motor CJSA Otto,1800,1474,159
Audi,A3 1.8 Lts. TFSI DOHC Sportback 4P. T/A DSG Motor CJSA Otto,1800,1474,159
Audi,A3 1.8 Lts. TFSI DOHC Sedan 4P. T/A ASG Motor CJSA Otto,1800,1474,159
Citroen,DS3 1.6 Lts. DOHC Cabriolet 3P. T/M Motor Otto,1600,1134,141
M. Benz,CLA 200 1.6 Lts. DOHC Sedan 4P. T/A Motor Otto,1600,1474,122
Kia,Carens 1.7 Lts. DOHC Station Wagon 5P. 7 Pasajeros T/M Motor Diesel,1700,1247,161
Kia,Carens 1.7 Lts. DOHC Station Wagon 5P. 5 Pasajeros T/M Motor Diesel,1700,1247,161
Kia,Carens 1.7 Lts. DOHC Station Wagon 5P. 7 Pasajeros T/A Motor Diesel,1700,1247,169
Kia,Carens 1.7 Lts. DOHC Station Wagon 5P. 5 Pasajeros T/A Motor Diesel,1700,1247,169
Toyota,FT86 2.0 Lts. DOHC Coupe 2P. T/A Motor Otto,2000,1247,180
M. Benz,E 200 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1134,157
M. Benz,E 200 2.0 Lts. DOHC Coupé 2P. T/A Motor Otto,2000,1134,157
M. Benz,E 200 Estate 2.0 Lts. DOHC Station Wagon 5P. T/A Motor Otto,2000,1134,157
M. Benz,E 200 Cabrio 2.0 Lts. DOHC Cabriolet 2P. T/A Motor Otto,2000,1134,157
Citroen,DS5 2.0 Lts. HDI DOHC Hatch Back 5P. T/A Motor Diesel,2000,1134,160
Mazda,CX-5 I-Stop 2.5 Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Otto,2500,1134,171
Mazda,CX-5 I-Stop 2.2 Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Diesel,2200,1134,155
M. Benz,SLS 6.3 AMG GT 6.2 Lts. DOHC Roadster 2P. T/A Motor Otto,6200,1474,311
M. Benz,SLS 6.3 AMG GT 6.2 Lts. DOHC Coupé 2P. T/A Motor Otto,6200,1474,311
M. Benz,SLS 6.3 AMG 6.2 Lts. DOHC Roadster 2P. T/A Motor Otto,6200,1474,311
M. Benz,SLS 6.3 AMG 6.2 Lts. DOHC Coupé 2P. T/A Motor Otto,6200,1474,311
Citroen,DS3 Racing 1.6 Lts. DOHC Hatch Back 3P. T/M Motor Otto,1600,1134,153
Nissan,Juke (F15) 1.6 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,1600,1588,170
M. Benz,E 250 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1134,178
M. Benz,E 250 Coupé 2.0 Lts. DOHC Coupé 2P. T/A Motor Otto,2000,1134,178
M. Benz,E 250 Estate 2.0 Lts. DOHC Station Wagon 5P. T/A Motor Otto,2000,1134,178
M. Benz,E 250 Cabrio 2.0 Lts. DOHC Cabriolet 2P. T/A Motor Otto,2000,1134,178
Hyundai,Grand Santa Fe 2.2 Lts. CRDi DOHC Station Wagon 5P. 4x4 T/A Motor Diesel,2200,1247,199
Jeep,Compass Limited 2.4 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,2400,1644,209
Jeep,Compass Sport 2.4 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,2400,1644,209
Jeep,Compass Sport 2.4 Lts. DOHC Station Wagon 5P. T/A 4x2 Motor Otto,2400,1644,209
Jeep,Patriot  Sport 2.4 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,2400,1474,208
Jeep,Patriot  Sport 2.4 Lts. DOHC Station Wagon 5P. T/A 4x2 Motor Otto,2400,1474,208
Ford,EcoSport 1.5 Lts. DOHC Station Wagon 5P. T/M Motor Diesel,1500,1134,129
M. Benz,E 350 CDI Bluetec 3.0 Lts. DOHC Sedan 4P. T/A Motor Diesel,3000,1134,178
M. Benz,E 350 CDI Bluetec Estate 3.0 Lts. DOHC Station Wagon 5P. T/A Motor Diesel,3000,1134,178
Peugeot,208 Gti 1.6 Lts. THP 200 HP DOHC Hatch Back 3P. T/M Motor Otto,1600,1701,150
Audi,S4 3.0 Lts. TFSI DOHC Sedan 4P. T/A 4x4 Motor CGWC Otto,3000,1474,192
M. Benz,C 350 CDI BlueEfficiency 3.0 Lts. DOHC Sedan 4P. T/A Motor Diesel,3000,1474,168
M. Benz,C 350 CDI Estate 3.0 Lts. DOHC Station Wagon 5P. T/A Motor Diesel,3000,1474,168
BYD,S6 2.4 Lts. DOHC Station Wagon 5P. T/M Motor Otto,2400,1474,213
M. Benz,CLS 350 CDI 3.0 Lts. DOHC Sedan 4P. T/A Motor Diesel,3000,1474,209
M. Benz,CLS 350 CDI Shooting Brake 3.0 Lts. DOHC Station Wagon 5P. T/A Motor Diesel,3000,1474,200
Nissan,Pathfinder 3.5 Lts. DOHC Station Wagon 5P. T/A CVT 4x4 Motor Otto,3500,1474,251
Nissan,Pathfinder 3.5 Lts. DOHC Station Wagon 5P. T/A CVT 4x2 Motor Otto,3500,1474,251
Audi,A1 1.4 Lts. DOHC TFSI Hatch Back 5P. T/A 4x2 Motor CTHG Otto,1400,1701,156
Audi,A1 1.4 Lts. DOHC TFSI Hatch Back 3P. T/A 4x2 Motor CTHG Otto,1400,1701,156
Jaguar,F-Type S/C 5.0 Lts. DOHC Cabriolet 2P. T/A Motor Otto,5000,1247,259
Jaguar,F-Type S/C 3.0 Lts. DOHC Cabriolet 2P. T/A Motor Otto,3000,1247,259
Opel,Cascada 1.6 Lts. Turbo DOHC Convertible 2P. T/A Motor Otto,1600,1474,171
Peugeot,2008 1.6 Lts. E-HDI SOHC Station Wagon 5P. T/M Motor Diesel,1600,1701,109
Peugeot,2008 1.6 Lts. E-HDI SOHC Station Wagon 5P. T/M (Pilotada) Motor Diesel,1600,1701,106
Chery,Tiggo 2.0 Lts. DOHC Station Wagon 4P. AWD 4x4 T/M Motor Otto,2000,1474,220
Peugeot,2008 1.6 Lts. DOHC 120HP Station Wagon 5P. T/M Motor Otto,1600,1701,140
Ferrari,F12 Berlinetta 6.3 Lts. DOHC Coupé 2P. T/A Motor Otto,6300,1134,381
Fiat,Grande Punto Pop 1.2 Lts. SOHC Hatch Back 3P. T/M Motor Otto,1200,1247,149
Fiat,Grande Punto Pop (E4) 1.2 Lts. SOHC Hatch Back 3P. T/M Motor Otto,1200,1247,156
Gac,GA-5 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1247,226
Audi,A3 1.2 Lts. TFSI DOHC Hatch Back 3P. T/M Motor CJZA Otto,1200,1474,116
Audi,A3 1.2 Lts. TFSI DOHC Hatch Back 5P. T/M Motor CJZA Otto,1200,1474,114
Toyota,Yaris 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1247,149
Toyota,Yaris 1.5 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1500,1247,149
Gac,GS-5 2.0 Lts. DOHC Station Wagon 5P. T/M Motor Otto,2000,1247,216
Toyota,Yaris 1.5 Lts. DOHC Sedan 4P. T/A Motor Otto,1500,1247,160
Toyota,Yaris 1.5 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1500,1247,160
Audi,A4 1.8 Lts. T-FSI DOHC Sedan 4P. T/A Motor CDHA Otto,1800,1474,116
Peugeot,208 1.6 Lts. DOHC 120HP Hatch Back 5P. T/A Motor Otto,1600,1701,162
Mitsubishi,Mirage 1.2 DOHC Hatch Back 5P. T/A CVT Motor Otto,1200,1814,123
Mitsubishi,Mirage 1.2 DOHC Hatch Back 5P. T/M Motor Otto,1200,1814,120
Jaguar,F-Type S/C S 3.0 Lts. DOHC Cabriolet 2P. T/A Motor Otto,3000,1247,213
Porsche,Panamera S 3.0 Lts. DOHC Sedan 4P. T/A Motor Otto,3000,1474,204
Porsche,Panamera 4S 3.0 Lts. DOHC Sedan 4P. T/A Motor Otto,3000,1474,208
Faw,Bestrun B70 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1474,210
BMW,750i 4.4 Lts. DOHC Sedan 4P. T/A Motor Otto,4400,1701,199
BMW,740i 3.0 Lts. DOHC Sedan 4P. T/A Motor Otto,3000,1701,184
Skoda,Superb 3.6 Lts. V6 FSI 4Motion DOHC Sedan 4P. T/A Motor CDVA Otto,3600,1474,222
Audi,A3 1.8 Lts. TFSI DOHC Hatch Back 3P. T/M Motor CJSA Otto,1800,1474,164
Audi,A3 1.8 Lts. TFSI DOHC Hatch Back 5P. T/M Motor CJSA Otto,1800,1474,164
M. Benz,E 400 3.0 Lts. DOHC Sedan 4P. T/A Motor Otto,3000,1134,187
M. Benz,E 400 3.0 Lts. DOHC Coupe 2P. T/A Motor Otto,3000,1134,179
M. Benz,E 400 3.0 Lts. DOHC Cabriolet 2P. T/A Motor Otto,3000,1134,185
M. Benz,CLS 350 Shooting Brake 3.5 Lts. DOHC Station Wagon 5P. T/A Motor Otto,3500,1474,203
M. Benz,CLS 350 3.5 Lts. DOHC Sedan 4P. T/A Motor Otto,3500,1474,196
Suzuki,Swift 1.2 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1200,1474,142
Suzuki,New Swift DZire 1.2 Lts. DOHC Sedan 4P. T/M Motor Otto,1200,1814,142
Suzuki,Swift 1.2 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1200,1474,153
Suzuki,New Swift DZire 1.2 Lts. DOHC Sedan 4P. T/A Motor Otto,1200,1814,153
Nissan,March 1.6 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1600,1814,162
Lifan,330 1.3 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1300,1701,166
BYD,F5 Suri Turbo 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1134,205
BYD,New F3 1.5 Lts DOHC Sedan 4P. T/A Motor Otto,1500,1814,173
Audi,R8 Spyder 4.2 Lts. FSI V8 Quattro Sonic DOHC Convertible 2P. T/A Motor CNDA Otto,4200,1474,294
Audi,R8 Coupe 4.2 Lts. FSI V8 Quattro Sonic DOHC Coupe 2P. T/A Motor CNDA Otto,4200,1474,289
Chery,Tiggo AT 2.0 Lts. DOHC Station Wagon 5P. T/A Motor Otto,2000,1474,218
Gac,GS-5 2.0 Lts. DOHC Station Wagon 5P. T/A Motor Otto,2000,1247,228
Audi,A3 1.2 Lts. TFSI DOHC Hatch Back 3P. T/A Motor CJZA Otto,1200,1474,114
Audi,A3 1.2 Lts. TFSI DOHC Hatch Back 5P. T/A Motor CJZA Otto,1200,1474,179
Audi,A3 1.2 Lts. TFSI DOHC Sedan 4P. T/A Motor CJZA Otto,1200,1474,179
Lexus,IS 300 h 2.5 Lts. DOHC Híbrido Sedan 4P. T/A Tipo CVT. Vehículo Eléctrico Híbrido,2500,1588,115
BYD,F5 Suri Turbo 1.5 Lts. DOHC Sedan 4P. T/A Motor Otto,1500,1134,192
Nissan,March 1.6 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1600,1814,154
Lexus,IS 350 3.5 Lts. DOHC Sedan 4P. T/A Motor Otto,3500,1588,235
Audi,A5 Quattro Stronic 3.0 Lts. TFSI DOHC Coupé 2P. T/A 4x4 Motor CMUA Otto,3000,1474,192
Audi,A5 Quattro Stronic 3.0 Lts. TFSI DOHC Hatch Back 5P. T/A 4x4 Motor CMUA Otto,3000,1474,192
Mitsubishi,Outlander 2.0 Lts. DOHC Station Wagon 5P. 4x2 T/A Motor Otto,2000,1474,199
Mitsubishi,Outlander 2.4 Lts. DOHC Station Wagon 5P. 4x4 T/A (CVT) Motor Otto,2000,1474,211
Jaguar,XF R-S 5.0 Lts. DOHC Sedan 4P. T/A Motor Otto,5000,1247,270
Jaguar,XJ S/C 3.0 Lts. DOHC Sedan 4P. T/A Motor Otto,3000,1247,234
Peugeot,2008 1.4 Lts. HDI SOHC 68 hp Station Wagon 5P. T/M Motor Diesel,1400,1701,105
Kia,Koup 2.0 Lts. DOHC Coupé 2P. T/A Motor Otto,2000,1588,175
Kia,Cerato 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1474,175
Kia,Cerato 5 2.0 Lts. DOHC Hatch Back 5P. T/A Motor Otto,2000,1474,175
Kia,Koup 2.0 Lts. DOHC Coupé 2P. T/M Motor Otto,2000,1588,168
Kia,Cerato 2.0 Lts. DOHC Sedan 4P. T/M Motor Otto,2000,1474,168
Kia,Cerato 5 2.0 Lts. DOHC Hatch Back 5P. T/M Motor Otto,2000,1474,168
Volvo,XC 60 D4 2.0 Lts. DOHC Station Wagon 5P. T/A Motor Diesel,2000,1701,161
Renault,Symbol 1.6 Lts. SOHC Sedan 4P. T/M Motor Otto,1600,1474,174
Lifan,630 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1701,187
M. Benz,S500 5.0 Lts. DOHC Sedan 4P. T/A Motor Otto,5000,1474,207
M. Benz,S500 Largo 5.0 Lts. DOHC Sedan 4P. T/A Motor Otto,5000,1474,209
M. Benz,E 220 CDI 2.1 Lts. DOHC Sedan 4P. T/A Motor Diesel,2100,1134,157
M. Benz,E 220 CDI Estate 2.1 Lts. DOHC Station Wagon 5P. T/A Motor Diesel,2100,1134,157
M. Benz,A 45 AMG 4 Matic 2.0 Lts. DOHC Hatch Back 5P. T/A 4x4 Motor Otto,2000,1701,168
Citroen,C4 Stop&Start 1.6 Lts. HDI SOHC Hatch Back 5P T/M Motor Diesel,1600,1247,117
M. Benz,CLS 63 AMG S4 Matic 5.5 Lts. DOHC Sedan 4P. T/A 4x4 Motor Otto,5500,1474,245
M. Benz,CLA 45 AMG 4 Matic 2.0 Lts. DOHC Sedan 4P. T/A 4x4 Motor Otto,2000,1474,168
Volvo,V40 D2 1.6 Lts. SOHC Hatch Back 5P. T/A Motor Diesel,1600,1474,104
Volvo,V40 CC D2 1.6 Lts. SOHC Hatch Back 5P. T/A Motor Diesel,1600,1474,104
Hyundai,New Tucson LM FL 2.0 Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Otto,2000,1814,200
Hyundai,New Tucson LM FL 2.0 Lts. DOHC Station Wagon 5P. 4x2 T/A Motor Otto,2000,1814,200
BMW,X3 xDrive30d 3.0 Lts. DOHC Sation Wagon 5P. T/A 4x4 Motor Diesel,3000,1701,159
Maserati,Quattroporte S Q4 3.0 Lts. DOHC Sedan 4P. T/A 4x4 Motor Otto,3000,1474,285
Maserati,Quattroporte S 3.0 Lts. DOHC Sedan 4P. T/A 4x4 Motor Otto,3000,1474,285
Lifan,530 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1701,187
Great Wall,M4 1.5 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1500,1814,165
Subaru,Outback 2.0 Lts. DOHC Station Wagon 5P. 4x4 T/M Motor Diesel,2000,1814,157
Subaru,Outback 3.6 Lts. DOHC Sattion Wagon 5P. T/A 4x4 Motor Otto,3600,1588,242
Subaru,Outback 2.5 Lts. DOHC Station Wagon 5P. 4x4 T/A CVT Motor Otto,2500,1814,193
Subaru,Legacy 2.5 Lts. DOHC Sedan 4P. 4x4 (3.7:1) T/A CVT Motor Otto,2500,1588,193
Subaru,Legacy 2.5 Lts. DOHC Sedan 4P. 4x4 (3.9:1) T/A CVT Motor Otto,2500,1588,193
Hyundai,New Tucson LM FL 2.0 Lts. DOHC Station Wagon 5P. 4x4 T/M Motor Otto,2000,1814,204
Hyundai,New Tucson LM FL 2.0 Lts. DOHC Station Wagon 5P. 4x2 T/M Motor Otto,2000,1814,204
Landwind,X5 (JX6461L) 2.0 Lts. SOHC Station Wagon 5P. T/M Motor Otto,2000,1701,216
M. Benz,E 63 AMG S 4Matic 5.5 Lts. DOHC Sedan 4P. T/A 4x4 Motor Otto,5500,1134,242
M. Benz,E 63 AMG S Estate 4Matic 5.5 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,5500,1134,246
M. Benz,E 63 AMG 4Matic 5.5 Lts. DOHC Sedan 4P. T/A 4x4 Motor Otto,5500,1134,242
Fiat,500 L 1.4 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1400,1701,146
Fiat,500 L Lounge 1.4 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1400,1701,146
Audi,A3 1.4 Lts. TFSI DOHC Hatch Back 5P. T/A Motor CXSA Otto,1400,1474,116
Audi,A3 1.4 Lts. TFSI DOHC Hatch Back 3P. T/A Motor CXSA Otto,1400,1474,116
Audi,A3 1.4 Lts. TFSI DOHC Sedan 4P. T/A Motor CXSA Otto,1400,1474,116
Jeep,Jeep Wrangler Unlimited Sahara 2.8 Lts. DOHC Tipo Jeep 5P. T/A 4x4 Motor Diesel,2800,1588,230
Jeep,Jeep Wrangler Sahara 2.8 Lts. DOHC Tipo Jeep 3P. T/A 4x4 Motor Diesel,2800,1588,230
Jeep,Jeep Wrangler Sport 2.8 Lts. DOHC Tipo Jeep 3P. T/A 4x4 Motor Diesel,2800,1588,230
Jeep,Jeep Wrangler Rubicon 2.8 Lts. DOHC Tipo Jeep 3P. T/A 4x4 Motor Diesel,2800,1588,230
Jeep,Jeep Wrangler Unlimited Sport 2.8 Lts. DOHC Tipo Jeep 5P. T/A 4x4 Motor Diesel,2800,1588,230
Jeep,Jeep Wrangler Unlimited Rubicon 2.8 Lts. DOHC Tipo Jeep 5P. T/A 4x4 Motor Diesel,2800,1588,230
Peugeot,308 1.6 Lts. E-HDI SOHC 115 hp Hatch Back 5P. T/M Motor Diesel,1600,1701,103
Skoda,Octavia 1.4 Lts. TSI DOHC Sedan 4P. T/A 4x2 Motor CHPA Otto,1400,1814,121
Skoda,Octavia 1.4 Lts. TSI DOHC Station Wagon 4P. T/A 4x2 Motor CHPA Otto,1400,1814,116
Fiat,Palio Attractive 1.4 Lts. SOHC Hatch Back 5P. T/M Motor Otto,1400,1474,172
Fiat,Palio Attractive 1.4 Lts. SOHC Hatch Back 3P. T/M Motor Otto,1400,1474,172
Audi,R8 Spyder 5.2 Lts. FSI V10 Quattro Stronic DOHC Convertible 2P. T/A 4x4 Motor CTYA Otto,5200,1474,312
Audi,R8 5.2 Lts. FSI V10 Quattro Stronic DOHC Coupe 2P. T/A 4x4 Motor CTYA Otto,5200,1474,307
Audi,A3 1.4 Lts. TFSI DOHC Hatch Back 5P. T/M Motor CXSA Otto,1400,1474,143
Audi,A3 1.4 Lts. TFSI DOHC Hatch Back 3P. T/M Motor CXSA Otto,1400,1474,143
Skoda,Octavia 1.4 Lts. TSI DOHC Sedan 4P. T/M 4x2 Motor CHPA Otto,1400,1814,124
Skoda,Octavia 1.4 Lts. TSI DOHC Station Wagon 4P. T/M 4x2 Motor CHPA Otto,1400,1814,124
Skoda,Octavia 1.6 Lts. TDI DOHC Sedan 5P. T/A 4x2 Motor CLHA Diesel,1600,1814,104
Skoda,Octavia 1.6 Lts. TDI DOHC Station Wagon 5P. T/A 4x2 Motor CLHA Diesel,1600,1814,114
Brilliance,H230 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1247,165
Brilliance,H220 1.5 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1500,1247,165
Audi,Q5 3.0 Lts. DOHC TDI Quattro Stronic Station Wagon 5P. T/A 4x4 Motor CDUC Diesel,3000,1474,172
Skoda,Octavia 1.6 Lts. TDI DOHC Sedan 5P. T/M 4x2 Motor CLHA Diesel,1600,1814,99
Skoda,Octavia 1.6 Lts. TDI DOHC Station Wagon 5P. T/M 4x2 Motor CLHA Diesel,1600,1814,104
BYD,S6 2.4 Lts. DOHC Station Wagon 5P. T/M Motor Otto,2400,1474,216
BYD,F0 1.0 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1000,1134,152
Chevrolet,Orlando AT 2.4 Lts. DOHC Station Wagon 5P. T/A Motor Otto,2400,1814,233
Brilliance,V5 1.5T 1.5 Lts. DOHC Station Wagon 5P. T/M Motor Otto,1500,1474,186
Brilliance,Euphoria 1.5T 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1134,186
Brilliance,V5 1.5T 1.5 Lts. DOHC Station Wagon 5P. T/A Motor Otto,1500,1474,205
Brilliance,Euphoria 1.5T 1.5 Lts. DOHC Sedan 4P. T/A Motor Otto,1500,1134,205
Volkswagen,Tiguan 2.0 Lts. TSI Sport 4Motion DOHC Station Wagon 5P. 4x4 T/A Motor CCZD Otto,2000,1474,207
Lada,Niva 1.7 Lts. SOHC Jeep 3P. T/M 4x4 Motor Otto,1700,1814,237
BYD,F5 1.5 VVT 1.5 Lts. SOHC Sedan 4P. T/M Motor Otto,1500,1134,178
Fiat,500 Lounge 1.4 Lts. DOHC Hatch Back 5P. T/M Dualogic Motor Otto,1400,1701,161
Fiat,500 Lounge 1.4 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1400,1701,161
Fiat,500 Lounge 1.4 Lts. DOHC Cabriolet 2P. T/M Motor Otto,1400,1701,161
Fiat,500 Pop 1.2 Lts. DOHC Cabriolet 2P. T/M Dualogic Motor Otto,1200,1701,143
Fiat,500 Pop 1.2 Lts. DOHC Cabriolet 2P. T/M Motor Otto,1200,1701,143
Fiat,500 Pop 1.2 Lts. DOHC Hatch Back 2P. T/M Motor Otto,1200,1701,143
Kia,Sportage 2.0 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,2000,1474,200
Kia,Sportage 2.0 Lts. DOHC Station Wagon 5P. T/A 4x2 Motor Otto,2000,1474,200
Kia,Sportage 2.0 Lts. DOHC Station Wagon 5P. T/M 4x4 Motor Otto,2000,1474,204
Kia,Sportage 2.0 Lts. DOHC Station Wagon 5P. T/M 4x2 Motor Otto,2000,1474,204
Skoda,Octavia 2.0 Lts. TDI DOHC Sedan 5P. T/A Motor CKFC Diesel,2000,1814,124
Skoda,Octavia 2.0 Lts. TDI DOHC Station Wagon 5P. T/A Motor CKFC Diesel,2000,1814,124
Volkswagen,Sharan Highline 2.0 Lts. TDI CR DOHC Station Wagon 5P. T/A Motor CFFB Diesel,2000,1474,160
Audi,SQ5 Quattro 3.0 Lts. TFSI DOHC Station Wagon 5P. T/A 4x4 Motor CTXA Otto,3000,1474,202
Infiniti,Q50 3.7 Lts. DOHC Sedan 4P. T/A Motor Otto,3700,1474,232
Ssangyong,Korando 2.0 Lts. DOHC Station Wagon 5P. T/M 4x4 Motor Otto,2000,1588,200
Ssangyong,Korando 2.0 Lts. DOHC Station Wagon 5P. T/M 4x2 Motor Otto,2000,1588,182
Infiniti,S Hybrid 3.5 Lts. DOHC Sedan 4P. T/A Vehículo Eléctrico Hibrido,3500,1474,160
Chery,Tiggo 1.6 Lts. DOHC Station Wagon 5P. 4x2 T/M Motor Otto,1600,1474,180
Subaru,XV 1.6 Lts. DOHC Station Wagon 5P. T/A Tipo CVT 4x4 Motor Otto,1600,1247,147
Subaru,Impresa 1.6 Lts. DOHC Station Wagon 5P. T/A Tipo CVT 4x4 Motor Otto,1600,1247,147
Jac,S5 2.0 Lts. Turbo DOHC Station Wagon 5P. T/M 4x2 Motor Otto,2000,1474,232
Mazda,CX-5  I-Stop 2.0 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,2000,1134,166
Mazda,CX-5  I-Stop 2.0 Lts. DOHC Station Wagon 5P. T/M 4x4 Motor Otto,2000,1134,160
Dongfeng,DFA6400W30QD E-Cargo 1.3 Lts.. DOHC Furgón 5P.T/M Motor Otto,1300,1134,178
Renault,Clio IV 1.2 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1200,1474,137
Chevrolet,Sail NB 1.4 Lts.. DOHC Sedán 4P.T/M Motor Otto,1400,1474,149
Chevrolet,Sail NB 1.4 Lts.. DOHC HatchBack 5P.T/M Motor Otto,1400,1474,149
Audi,A5 Quattro 2.0 Lts.. TFSI DOHC Convertible 2P. Stronic 4x4 Motor CNCD Otto,2000,1474,159
Audi,A5 Quattro 2.0 Lts.. TFSI DOHC HatchBack 5P. Stronic 4x4 Motor CNCD Otto,2000,1474,155
Audi,A5 Quattro 2.0 Lts.. TFSI DOHC Coupe 2P. Stronic 4x4 Motor CNCD Otto,2000,1474,155
Audi,A4 Allroad Quattro Stronic 2.0 Lts.. TFSI DOHC Station Wagon 4P. T/A Motor CNCD Otto,2000,1474,166
Audi,A4 Allroad Quattro Stronic 2.0 Lts.. TFSI DOHC Sedán 4P. T/A Motor CNCD Otto,2000,1474,155
Renault,Clio IV 0.9 Lts.. Turbo DOHC HatchBack 5P. T/M Motor Otto,900,1474,123
Opel,Insignia NB 2.0 Lts.. DOHC Sedán 4P. AWD T/A Motor Otto,2000,1588,194
Chevrolet,Tracker AWD 1.8 Lts..  DOHC Station Wagon 5P. T/A 4x4 Motor Otto,1800,1474,201
Chevrolet,Tracker FWD 1.8 Lts..  DOHC Station Wagon 5P. T/A 4x2 Motor Otto,1800,1474,201
Chevrolet,Tracker FWD 1.8 Lts..  DOHC Station Wagon 5P. T/M 4x2 Motor Otto,1800,1474,184
Chevrolet,Tracker AWD 1.8 Lts..  DOHC Station Wagon 5P. T/M 4x4 Motor Otto,1800,1474,184
Chery,Fulwin 2 1.5 Lts.. SOHC Sedán 4P. T/M Motor Otto,1500,1247,180
Chery,Fulwin 2 1.5 Lts.. SOHC Hatch Back 5P. T/M Motor Otto,1500,1247,180
